FP ID,Name,Website,Partners,Counsel,Associates,Firm Office Locations,Antitrust,Banking,Bankruptcy,Corporate,Data Privacy,ERISA,Energy,Entertainment,Environmental,FDA,Government,Health Care,Insurance,Intellectual Property,International Trade,Labor & Employment,Litigation,Media,Real Estate,Tax,Telecommunications,Transportation,Trusts & Estates,Practice Area Top 1,Practice Area Top 2,Practice Area Top 3,Total Attorneys,PPP
980,Cooley LLP,http://cooley.com,404,221,738,"Boston, Massachusetts; Denver, Colorado; London, UK; Santa Monica, California; New York, New York; Palo Alto, California; Reston, Virginia; San Diego, California; San Francisco, California; Seattle, Washington; Shanghai, China; Washington, District of Columbia; Beijing, China; Singapore; Hong Kong, China; Chicago, Illinois; Brussels, Belgium; Los Angeles, California; Miami, Florida",25,48,21,661,54,35,1,3,3,10,18,18,4,193,13,40,317,12,16,21,16,5,,Corporate : 661,Litigation : 317,Intellectual Property : 193,"1,409","3,867,000"
1272,Husch Blackwell LLP,http://huschblackwell.com,453,244,398,"Austin, Texas; Chattanooga, Tennessee; Chicago, Illinois; Dallas, Texas; Kansas City, Missouri; Denver, Colorado; Houston, Texas; Jefferson City, Missouri; Madison, Wisconsin; Milwaukee, Wisconsin; Omaha, Nebraska; Phoenix, Arizona; Springfield, Missouri; St. Louis, Missouri; Washington, District of Columbia; Los Angeles, California; Oakland, California; Boston, Massachusetts; Providence, Rhode Island; Phoenix, Arizona; Minneapolis, Minnesota; Nashville, Tennessee",2,51,22,100,10,10,77,3,21,4,71,90,22,84,12,110,421,1,139,33,4,15,54,Litigation : 421,Real Estate : 139,Labor & Employment : 110,"1,136","1,006,000"
2452,Wilson Sonsini Goodrich & Rosati,http://wsgr.com,316,110,672,"Austin, Texas; Palo Alto, California; Seattle, Washington; Boston, Massachusetts; San Diego, California; Washington, District of Columbia; Los Angeles, California; San Francisco, California; Wilmington, Delaware; New York, New York; Brussels, Belgium; Hong Kong, China; Shanghai, China; London, UK; Salt Lake City, Utah; Boulder, Colorado; Los Angeles, California",75,19,7,499,53,24,34,,2,5,4,9,,228,13,20,203,11,6,14,1,,,Corporate : 499,Intellectual Property : 228,Litigation : 203,"1,119","3,085,000"
1015,Fox Rothschild,http://foxrothschild.com,622,105,283,"Atlantic City, New Jersey; Blue Bell, Pennsylvania; Chicago, Illinois; Dallas, Texas; Denver, Colorado; Las Vegas, Nevada; Los Angeles, California; Miami, Florida; Minneapolis, Minnesota; Morristown, New Jersey; New York, New York; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; Princeton, New Jersey; San Francisco, California; Seattle, Washington; Warrington, Pennsylvania; Washington, District of Columbia; West Palm Beach, Florida; Wilmington, Delaware; Atlanta, Georgia; Charlotte, North Carolina; Greensboro, North Carolina; Greenville, South Carolina; Raleigh, North Carolina; Exton, Pennsylvania; Kansas City, Missouri; Oklahoma City, Oklahoma; Boston, Massachusetts; Sarasota, Florida",3,23,34,158,11,16,15,47,28,3,45,32,13,85,5,114,378,11,169,65,2,10,82,Litigation : 378,Real Estate : 169,Corporate : 158,"1,016","1,109,000"
1353,Jackson Walker L.L.P,http://jw.com,319,49,160,"Austin, Texas; Dallas, Texas; Houston, Texas; San Angelo, Texas; San Antonio, Texas; Fort Worth, Texas",,37,16,95,,6,38,3,15,,17,12,2,29,2,30,154,4,109,20,,3,32,Litigation : 154,Real Estate : 109,Corporate : 95,538,"1,528,000"
965,Brown Rudnick LLP,http://brownrudnick.com,120,35,72,"Boston, Massachusetts; New York, New York; Hartford, Connecticut; Irvine, California; Washington, District of Columbia; London, UK; Houston, Texas; Los Angeles, California",1,15,34,42,4,3,9,3,3,1,7,1,2,30,,3,94,4,20,9,2,,2,Litigation : 94,Corporate : 42,Bankruptcy : 34,237,"1,778,000"
2728,DLA Piper,http://dlapiper.com,"1,826",602,"2,338","Johannesburg, South Africa; Brisbane, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Beijing, China; Hong Kong, China; Shanghai, China; Tokyo, Japan; Auckland, New Zealand; Wellington, New Zealand; Singapore; Seoul, South Korea; Bangkok, Thailand; Vienna, Austria; Antwerp, Belgium; Brussels, Belgium; Aarhus, Denmark; Copenhagen, Denmark; Helsinki, Finland; Paris, France; Cologne, Germany; Frankfurt, Germany; Hamburg, Germany; Milan, Italy; Rome, Italy; Luxembourg; Amsterdam, Netherlands; Oslo, Norway; Warsaw, Poland; Bucharest, Romania; Slovakia; Stockholm, Sweden; Birmingham, UK; Edinburgh, UK; Leeds, UK; Liverpool, UK; London, UK; Manchester, UK; Sheffield, UK; Sao Paulo, Brazil; Mexico City, Mexico; Bahrain; Oman; Doha, Qatar; Other, Saudi Arabia; Riyadh, Saudi Arabia; Abu Dhabi, UAE; Dubai, UAE; Calgary, Canada; Edmonton, Canada; Montreal, Canada; Toronto, Canada; Vancouver, Canada; Atlanta, Georgia; Austin, Texas; Baltimore, Maryland; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; Houston, Texas; Los Angeles, California; Miami, Florida; Minneapolis, Minnesota; Short Hills, New Jersey; New York, New York; Reston, Virginia; Philadelphia, Pennsylvania; Phoenix, Arizona; Raleigh, North Carolina; San Diego, California; San Francisco, California; Seattle, Washington; Palo Alto, California; Washington, District of Columbia; Wilmington, Delaware; Morocco; Prague, Czech Republic; Munich, Germany; Budapest, Hungary; Lisbon, Portugal; Madrid, Spain; San Juan, Puerto Rico; Buenos Aires, Argentina; Rio de Janeiro, Brazil; Santiago, Chile; Bogota, Colombia; Dublin, Ireland; Lima, Peru; Dusseldorf, Germany",125,518,224,"1,680",157,38,269,67,96,21,204,39,104,477,111,352,"1,173",41,676,299,44,49,22,Corporate : 1680,Litigation : 1173,Real Estate : 676,"5,485","3,459,000"
4402,Dentons,http://dentons.com,"2,147",635,"2,104","Naples, Florida; Pittsburgh, Pennsylvania; Phoenix, Arizona; Los Angeles, California; Newport Beach, California; San Diego, California; San Francisco, California; Mountain View, California; Denver, Colorado; Washington, District of Columbia; Miami, Florida; Atlanta, Georgia; Chicago, Illinois; New Orleans, Louisiana; Boston, Massachusetts; Kansas City, Missouri; St. Louis, Missouri; Short Hills, New Jersey; New York, New York; Dallas, Texas; Houston, Texas; Oakland, California; Las Vegas, Nevada; Salt Lake City, Utah; Lehi, Utah; Ogden, Utah; Indianapolis, Indiana; Louisville, Kentucky; Lexington, Kentucky; Cincinnati, Ohio; Jasper, Indiana; Evansville, Indiana; Birmingham, Alabama; Huntsville, Alabama; Mobile, Alabama; Tuscaloosa, Alabama; Honolulu, Hawaii; St. George, Utah; Des Moines, Iowa; Antigua & Barbuda; Buenos Aires, Argentina; Adelaide, Australia; Brisbane, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Azerbaijan; Barbados; Brussels, Belgium; Sao Paulo, Brazil; British Virgin Islands; Calgary, Canada; Edmonton, Canada; Montreal, Canada; Ottawa, Canada; Toronto, Canada; Vancouver, Canada; Cayman Islands; Santiago, Chile; Hong Kong, China; Bogota, Colombia; Costa Rica; Prague, Czech Republic; Cairo, Egypt; El Salvador; Paris, France; Tbilisi, Georgia; Berlin, Germany; Dusseldorf, Germany; Frankfurt, Germany; Munich, Germany; Grenada; Guatemala; Guyana; Honduras; Budapest, Hungary; Jakarta, Indonesia; Dublin, Ireland; Milan, Italy; Rome, Italy; Jamaica; Amman, Jordan; Almaty, Kazakhstan; Nur, Kazakhstan; Kenya; Lebanon; Luxembourg; Kuala Lumpur, Malaysia; Mauritius; Mexico City, Mexico; Monterrey, Mexico; Morocco; Myanmar; Amsterdam, Netherlands; Auckland, New Zealand; Wellington, New Zealand; Managua, Nicaragua; Nigeria; Oman; Panama; Papua New Guinea; Lima, Peru; Warsaw, Poland; Doha, Qatar; Bucharest, Romania; Moscow, Russia; Jeddah, Saudi Arabia; Riyadh, Saudi Arabia; Singapore; Slovakia; Cape Town, South Africa; Johannesburg, South Africa; Seoul, South Korea; Madrid, Spain; Tanzania; Trinidad & Tobago; Istanbul, Turkey; Abu Dhabi, UAE; Dubai, UAE; Uganda; Edinburgh, UK; Glasgow, UK; London, UK; Milton Keynes, UK; Kyiv, Ukraine; Uruguay; Tashkent, Uzbekistan; Caracas, Venezuela; Zambia; Ecuador; La Paz, Bolivia; Santa Cruz, Bolivia; Mozambique; Other, Colombia; St. Kitts & Nevis; Ho Chi Minh, Vietnam; Hanoi, Vietnam; Ames, Iowa; West Des Moines, Iowa; Portland, Maine; St. Lucia; Tunisia; Namibia; Other, India; Delhi, India; Mumbai, India; Hyderabad, India; Rio de Janeiro, Brazil; Christchurch, New Zealand; Manila, Philippines; Turks and Caicos; Ethiopia; Democratic Republic of the Congo; Senegal; Cameroon; Bangkok, Thailand; Brasilia, Brazil",115,710,233,"1,517",90,41,359,58,103,7,243,80,132,304,63,368,"1,376",18,835,294,36,103,130,Corporate : 1517,Litigation : 1376,Real Estate : 835,"5,131","906,000"
1475,Kirkland & Ellis LLP,http://kirkland.com,"1,919",29,"2,136","Boston, Massachusetts; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; Palo Alto, California; San Francisco, California; Washington, District of Columbia; Dallas, Texas; Los Angeles, California; Austin, Texas; London, UK; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Munich, Germany; Brussels, Belgium; Salt Lake City, Utah; Miami, Florida; Riyadh, Saudi Arabia; Frankfurt, Germany; Philadelphia, Pennsylvania",109,443,219,"1,789",27,94,95,15,34,5,24,17,16,303,23,24,829,8,107,189,7,2,9,Corporate : 1789,Litigation : 829,Banking : 443,"4,111","9,253,000"
1522,Latham & Watkins LLP,http://lw.com,"1,002",345,"2,228","Boston, Massachusetts; Los Angeles, California; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; Costa Mesa, California; San Diego, California; San Francisco, California; Menlo Park, California; Washington, District of Columbia; London, UK; Hong Kong, China; Singapore; Brussels, Belgium; Beijing, China; Paris, France; Dusseldorf, Germany; Frankfurt, Germany; Hamburg, Germany; Munich, Germany; Milan, Italy; Tokyo, Japan; Riyadh, Saudi Arabia; Seoul, South Korea; Madrid, Spain; Dubai, UAE; Austin, Texas; Tel Aviv, Israel",209,568,114,"1,284",85,63,166,44,65,16,20,33,31,202,24,34,645,17,100,128,12,3,,Corporate : 1284,Litigation : 645,Banking : 568,"3,653","7,135,000"
956,Baker McKenzie,http://bakermckenzie.com,"1,403",372,"1,513","San Francisco, California; Palo Alto, California; Chicago, Illinois; Dallas, Texas; Houston, Texas; Miami, Florida; New York, New York; Washington, District of Columbia; Los Angeles, California; Buenos Aires, Argentina; Brisbane, Australia; Melbourne, Australia; Sydney, Australia; Vienna, Austria; Bahrain; Antwerp, Belgium; Brussels, Belgium; Sao Paulo, Brazil; Toronto, Canada; Santiago, Chile; Beijing, China; Hong Kong, China; Shanghai, China; Bogota, Colombia; Prague, Czech Republic; Cairo, Egypt; Paris, France; Berlin, Germany; Dusseldorf, Germany; Frankfurt, Germany; Munich, Germany; Budapest, Hungary; Jakarta, Indonesia; Milan, Italy; Rome, Italy; Tokyo, Japan; Almaty, Kazakhstan; Luxembourg; Kuala Lumpur, Malaysia; Guadalajara, Mexico; Juarez, Mexico; Mexico City, Mexico; Monterrey, Mexico; Tijuana, Mexico; Morocco; Amsterdam, Netherlands; Manila, Philippines; Warsaw, Poland; Jeddah, Saudi Arabia; Riyadh, Saudi Arabia; Singapore; Johannesburg, South Africa; Seoul, South Korea; Barcelona, Spain; Madrid, Spain; Stockholm, Sweden; Geneva, Switzerland; Zurich, Switzerland; Taipei, Taiwan; Bangkok, Thailand; Abu Dhabi, UAE; Dubai, UAE; London, UK; Kyiv, Ukraine; Caracas, Venezuela; Hanoi, Vietnam; Ho Chi Minh, Vietnam; Belfast, UK; Rio de Janeiro, Brazil; Other, Brazil",114,198,35,855,107,64,97,7,25,6,23,27,7,181,99,215,485,16,117,353,29,3,29,Corporate : 855,Litigation : 485,Tax : 353,"3,395","2,103,000"
1892,Norton Rose Fulbright,http://nortonrosefulbright.com,"1,157",519,"1,364","Austin, Texas; Dallas, Texas; Denver, Colorado; Houston, Texas; Los Angeles, California; Minneapolis, Minnesota; New York, New York; San Antonio, Texas; San Francisco, California; St. Louis, Missouri; Washington, District of Columbia; Brisbane, Australia; Canberra, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Brussels, Belgium; Sao Paulo, Brazil; Calgary, Canada; Montreal, Canada; Ottawa, Canada; Quebec City, Canada; Toronto, Canada; Vancouver, Canada; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Frankfurt, Germany; Hamburg, Germany; Munich, Germany; Athens, Greece; Jakarta, Indonesia; Milan, Italy; Tokyo, Japan; Luxembourg; Mexico City, Mexico; Amsterdam, Netherlands; Warsaw, Poland; Riyadh, Saudi Arabia; Singapore; Cape Town, South Africa; Durban, South Africa; Johannesburg, South Africa; Bangkok, Thailand; Istanbul, Turkey; Dubai, UAE; London, UK; Newcastle, UK; Chicago, Illinois; Dusseldorf, Germany",115,533,100,781,81,25,295,3,51,6,99,28,68,201,20,157,842,3,234,115,12,88,30,Litigation : 842,Corporate : 781,Banking : 533,"3,207","1,620,000"
1127,Greenberg Traurig LLP,http://gtlaw.com,"1,466",272,"1,168","Albany, New York; Atlanta, Georgia; Austin, Texas; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; Wilmington, Delaware; Denver, Colorado; Fort Lauderdale, Florida; Houston, Texas; Las Vegas, Nevada; Los Angeles, California; Miami, Florida; New York, New York; McLean, Virginia; Irvine, California; Orlando, Florida; Philadelphia, Pennsylvania; Phoenix, Arizona; Sacramento, California; San Francisco, California; East Palo Alto, California; Tallahassee, Florida; Tampa, Florida; Washington, District of Columbia; West Palm Beach, Florida; White Plains, New York; Florham Park, New Jersey; Minneapolis, Minnesota; Charlotte, North Carolina; Salt Lake City, Utah; Shanghai, China; Berlin, Germany; Tel Aviv, Israel; Milan, Italy; Tokyo, Japan; Mexico City, Mexico; Amsterdam, Netherlands; Warsaw, Poland; Seoul, South Korea; London, UK; Garden City, New York; Portland, Oregon; Bridgehampton, New York; San Diego, California; Riyadh, Saudi Arabia; Dubai, UAE; Singapore; Munich, Germany; Abu Dhabi, UAE; Aspen, Colorado",29,237,101,667,46,17,97,74,64,13,139,52,16,248,37,183,770,35,576,117,19,10,54,Litigation : 770,Corporate : 667,Real Estate : 576,"2,973","2,632,000"
1181,Hogan Lovells,http://hoganlovells.com,870,446,"1,379","Baltimore, Maryland; Colorado Springs, Colorado; Denver, Colorado; Houston, Texas; Los Angeles, California; Miami, Florida; Minneapolis, Minnesota; New York, New York; Philadelphia, Pennsylvania; San Francisco, California; Redwood City, California; Washington, District of Columbia; Boston, Massachusetts; Tysons, Virginia; Louisville, Kentucky; Brussels, Belgium; Sao Paulo, Brazil; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Berlin, Germany; Dusseldorf, Germany; Frankfurt, Germany; Hamburg, Germany; Munich, Germany; Jakarta, Indonesia; Milan, Italy; Rome, Italy; Tokyo, Japan; Luxembourg; Mexico City, Mexico; Monterrey, Mexico; Amsterdam, Netherlands; Riyadh, Saudi Arabia; Singapore; Johannesburg, South Africa; Alicante, Spain; Madrid, Spain; Dubai, UAE; Birmingham, UK; London, UK; Hanoi, Vietnam; Ho Chi Minh, Vietnam; Dublin, Ireland",100,301,66,716,104,30,156,21,47,71,92,81,34,318,72,98,729,19,172,89,25,34,,Litigation : 729,Corporate : 716,Intellectual Property : 318,"2,847","3,072,000"
112674879,A&O Shearman,https://www.aoshearman.com/,706,240,"1,697","London, UK; Belfast, UK; Antwerp, Belgium; Brussels, Belgium; Prague, Czech Republic; Paris, France; Dusseldorf, Germany; Frankfurt, Germany; Hamburg, Germany; Munich, Germany; Budapest, Hungary; Dublin, Ireland; Milan, Italy; Rome, Italy; Luxembourg; Amsterdam, Netherlands; Warsaw, Poland; Slovakia; Madrid, Spain; Istanbul, Turkey; Morocco; Perth, Australia; Sydney, Australia; Beijing, China; Hong Kong, China; Shanghai, China; Jakarta, Indonesia; Tokyo, Japan; Seoul, South Korea; Singapore; Bangkok, Thailand; Hanoi, Vietnam; Ho Chi Minh, Vietnam; Sao Paulo, Brazil; Riyadh, Saudi Arabia; Abu Dhabi, UAE; Dubai, UAE; Toronto, Canada; Austin, Texas; Boston, Massachusetts; Dallas, Texas; Houston, Texas; Los Angeles, California; New York, New York; San Francisco, California; Menlo Park, California; Palo Alto, California; Washington, District of Columbia; Washington, District of Columbia; Chicago, Illinois",125,742,113,904,67,52,219,1,29,4,43,2,21,118,19,89,389,2,134,108,15,24,4,Corporate : 904,Banking : 742,Litigation : 389,"2,837","2,566,000"
2416,White & Case LLP,http://whitecase.com,946,237,"1,514","Palo Alto, California; Los Angeles, California; Miami, Florida; Washington, District of Columbia; New York, New York; Boston, Massachusetts; Chicago, Illinois; Houston, Texas; Melbourne, Australia; Sydney, Australia; Brussels, Belgium; Sao Paulo, Brazil; Beijing, China; Hong Kong, China; Shanghai, China; Prague, Czech Republic; Cairo, Egypt; Helsinki, Finland; Paris, France; Berlin, Germany; Dusseldorf, Germany; Frankfurt, Germany; Hamburg, Germany; Milan, Italy; Tokyo, Japan; Nur, Kazakhstan; Mexico City, Mexico; Manila, Philippines; Warsaw, Poland; Doha, Qatar; Riyadh, Saudi Arabia; Singapore; Johannesburg, South Africa; Seoul, South Korea; Madrid, Spain; Stockholm, Sweden; Geneva, Switzerland; Istanbul, Turkey; Abu Dhabi, UAE; Dubai, UAE; London, UK; Tashkent, Uzbekistan; Oman; Luxembourg",131,431,149,880,57,21,289,1,22,1,38,4,9,130,56,20,670,5,127,71,3,16,6,Corporate : 880,Litigation : 670,Banking : 431,"2,762","4,007,000"
112676030,Herbert Smith Freehills Kramer LLP,https://www.hsfkramer.com/,655,232,"1,311","Johannesburg, South Africa; New York, New York; New York, New York; Redwood Shores, California; Washington, District of Columbia; Brisbane, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Beijing, China; Hong Kong, China; Shanghai, China; Jakarta, Indonesia; Tokyo, Japan; Singapore; Bangkok, Thailand; Brussels, Belgium; Paris, France; Frankfurt, Germany; Dusseldorf, Germany; Milan, Italy; Luxembourg; Madrid, Spain; London, UK; Belfast, UK; Riyadh, Saudi Arabia; Dubai, UAE",99,268,64,583,67,32,285,7,49,1,57,4,56,152,11,133,791,21,263,54,36,16,4,Litigation : 791,Corporate : 583,Energy : 285,"2,587","3,004,000"
1382,Jones Day,http://jonesday.com,903,243,"1,303","Atlanta, Georgia; Boston, Massachusetts; Chicago, Illinois; Cleveland, Ohio; Columbus, Ohio; Dallas, Texas; Detroit, Michigan; Houston, Texas; Irvine, California; Los Angeles, California; Miami, Florida; Minneapolis, Minnesota; New York, New York; Pittsburgh, Pennsylvania; San Diego, California; San Francisco, California; Palo Alto, California; Washington, District of Columbia; Brisbane, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Brussels, Belgium; Sao Paulo, Brazil; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Dusseldorf, Germany; Frankfurt, Germany; Munich, Germany; Milan, Italy; Tokyo, Japan; Mexico City, Mexico; Amsterdam, Netherlands; Singapore; Madrid, Spain; Taipei, Taiwan; Dubai, UAE; London, UK",110,200,95,456,44,48,102,2,33,19,37,49,16,242,22,133,852,2,158,73,5,6,3,Litigation : 852,Corporate : 456,Intellectual Property : 242,"2,475","1,599,000"
1072,"Gibson, Dunn & Crutcher LLP",http://gibsondunn.com,644,213,"1,284","Los Angeles, California; Los Angeles, California; Dallas, Texas; New York, New York; Denver, Colorado; Irvine, California; Houston, Texas; Palo Alto, California; San Francisco, California; Washington, District of Columbia; Brussels, Belgium; Beijing, China; Hong Kong, China; Paris, France; Frankfurt, Germany; Munich, Germany; Singapore; Dubai, UAE; London, UK; Abu Dhabi, UAE; Riyadh, Saudi Arabia; Zurich, Switzerland",94,132,70,493,65,21,68,25,17,5,40,10,3,103,31,81,995,12,197,58,6,18,,Litigation : 995,Corporate : 493,Real Estate : 197,"2,164","7,175,000"
1223,Holland & Knight LLP,http://hklaw.com,"1,203",159,735,"Atlanta, Georgia; Austin, Texas; Boston, Massachusetts; Charlotte, North Carolina; Chicago, Illinois; Denver, Colorado; Fort Lauderdale, Florida; Jacksonville, Florida; Los Angeles, California; Miami, Florida; New York, New York; Orlando, Florida; Portland, Oregon; San Francisco, California; Stamford, Connecticut; Tallahassee, Florida; Tampa, Florida; Tysons, Virginia; Washington, District of Columbia; West Palm Beach, Florida; Austin, Texas; Dallas, Texas; Houston, Texas; Philadelphia, Pennsylvania; Bogota, Colombia; Mexico City, Mexico; Newport Beach, California; Algeria; Monterrey, Mexico; London, UK; Richmond, Virginia; Los Angeles, California; Birmingham, Alabama; Chattanooga, Tennessee; Nashville, Tennesee; Seattle, Washington",8,228,49,403,45,24,101,14,60,6,123,134,14,72,35,97,502,6,379,147,3,67,113,Litigation : 502,Corporate : 403,Real Estate : 379,"2,155","2,291,000"
2235,Sidley Austin LLP,http://sidley.com,718,173,"1,136","Boston, Massachusetts; Los Angeles, California; Chicago, Illinois; Dallas, Texas; Houston, Texas; Los Angeles, California; New York, New York; Palo Alto, California; San Francisco, California; Washington, District of Columbia; London, UK; San Diego, California; Baltimore, Maryland; Sydney, Australia; Brussels, Belgium; Beijing, China; Hong Kong, China; Munich, Germany; Tokyo, Japan; Singapore; Geneva, Switzerland; Miami, Florida; Dubai, UAE",41,343,65,706,40,37,93,21,29,41,18,37,57,82,40,23,514,7,77,65,3,15,1,Corporate : 706,Litigation : 514,Banking : 343,"2,072","5,157,000"
1828,"Morgan, Lewis & Bockius LLP",http://morganlewis.com,815,140,"1,023","Boston, Massachusetts; Los Angeles, California; Chicago, Illinois; Dallas, Texas; Hartford, Connecticut; Houston, Texas; Los Angeles, California; Miami, Florida; New York, New York; Costa Mesa, California; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; Princeton, New Jersey; San Francisco, California; Palo Alto, California; Washington, District of Columbia; Wilmington, Delaware; Brussels, Belgium; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Frankfurt, Germany; Tokyo, Japan; Almaty, Kazakhstan; Nur, Kazakhstan; Singapore; Abu Dhabi, UAE; Dubai, UAE; London, UK; Seattle, Washington; Munich, Germany; Riyadh, Saudi Arabia",53,239,39,522,38,86,68,5,31,14,14,14,25,235,19,319,516,3,34,76,18,18,13,Corporate : 522,Litigation : 516,Labor & Employment : 319,"2,055","2,118,000"
2241,Simpson Thacher & Bartlett LLP,http://stblaw.com,451,153,"1,319","New York, New York; Los Angeles, California; Palo Alto, California; Washington, District of Columbia; Houston, Texas; London, UK; Hong Kong, China; Sao Paulo, Brazil; Beijing, China; Tokyo, Japan; Brussels, Belgium; Boston, Massachusetts; Luxembourg; San Francisco, California",20,250,31,"1,323",5,54,37,1,9,1,13,1,5,30,10,3,230,2,140,73,5,1,15,Corporate : 1323,Banking : 250,Litigation : 230,"1,986","7,664,000"
1714,Mayer Brown LLP,http://mayerbrown.com,732,268,864,"Charlotte, North Carolina; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; Palo Alto, California; San Francisco, California; Washington, District of Columbia; Hong Kong, China; Brussels, Belgium; Brasilia, Brazil; Other, Brazil; Rio de Janeiro, Brazil; Sao Paulo, Brazil; Paris, France; Dusseldorf, Germany; Frankfurt, Germany; Tokyo, Japan; Singapore; Dubai, UAE; London, UK; Salt Lake City, Utah",40,514,53,395,40,49,88,1,21,2,41,1,24,109,37,53,388,3,168,122,3,9,5,Banking : 514,Corporate : 395,Litigation : 388,"1,935","2,791,000"
2600,"Gordon & Rees, LLP",http://gordonrees.com,731,533,613,"Atlanta, Georgia; Austin, Texas; Baltimore, Maryland; Birmingham, Alabama; Boston, Massachusetts; Carlsbad, California; Charleston, South Carolina; Chicago, Illinois; Cincinnati, Ohio; Cleveland, Ohio; Columbus, Ohio; Dallas, Texas; Denver, Colorado; Harrisburg, Pennsylvania; Glastonbury, Connecticut; Houston, Texas; Las Vegas, Nevada; Miami, Florida; Milwaukee, Wisconsin; New York, New York; Oklahoma City, Oklahoma; Omaha, Nebraska; Irvine, California; Philadelphia, Pennsylvania; Phoenix, Arizona; Pittsburgh, Pennsylvania; Portland, Oregon; Providence, Rhode Island; Raleigh, North Carolina; Rapid City, South Dakota; Sacramento, California; Salt Lake City, Utah; San Diego, California; San Francisco, California; Seattle, Washington; Webster Groves, Missouri; Tampa, Florida; Harrison, New York; Livingston, New Jersey; Los Angeles, California; Louisville, Kentucky; Missoula, Montana; Nashville, Tennessee; New Orleans, Louisiana; Wilmington, Delaware; Williamsburg, Virginia; Minneapolis, Minnesota; Alexandria, Virginia; Shelburne, Vermont; Anchorage, Alaska; Overland Park, Kansas; Fargo, North Dakota; Honolulu, Hawaii; Ridgeland, Mississippi; Boise, Idaho; Little Rock, Arkansas; Indianapolis, Indiana; Detroit, Michigan; Manchester, New Hampshire; Albuquerque, New Mexico; Buffalo, New York; Laramie, Wyoming; Reno, Nevada; Spokane, Washington; Ontario, California; Fresno, California; Des Moines, Iowa; Tulsa, Oklahoma; Oxnard, California; Walnut Creek, California; Marlton, New Jersey; Boca Raton, Florida; Jacksonville, Florida",1,6,10,30,25,7,18,9,58,4,16,67,174,44,,379,"1,356",7,100,6,1,17,16,Litigation : 1356,Labor & Employment : 379,Insurance : 174,"1,880","2,035,000"
1663,Littler Mendelson PC,http://littler.com,730,350,711,"Anchorage, Alaska; Phoenix, Arizona; Fayetteville, Arkansas; Fresno, California; Irvine, California; Los Angeles, California; Los Angeles, California; Sacramento, California; San Diego, California; San Francisco, California; San Jose, California; Walnut Creek, California; Denver, Colorado; New Haven, Connecticut; Washington, District of Columbia; Miami, Florida; Orlando, Florida; Atlanta, Georgia; Chicago, Illinois; Indianapolis, Indiana; Overland Park, Kansas; Lexington, Kentucky; Portland, Maine; Boston, Massachusetts; Detroit, Michigan; Minneapolis, Minnesota; St. Louis, Missouri; Kansas City, Missouri; Las Vegas, Nevada; Reno, Nevada; Newark, New Jersey; Albuquerque, New Mexico; Melville, New York; New York, New York; Fairport, New York; Charlotte, North Carolina; Cleveland, Ohio; Columbus, Ohio; Portland, Oregon; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; Providence, Rhode Island; Greenville, South Carolina; Memphis, Tennessee; Nashville, Tennessee; Austin, Texas; Dallas, Texas; Houston, Texas; Salt Lake City, Utah; Tysons Corner, Virginia; Seattle, Washington; Charleston, West Virginia; Milwaukee, Wisconsin; Birmingham, Alabama; Madison, Wisconsin; San Juan, Puerto Rico; Brussels, Belgium; Sao Paulo, Brazil; Toronto, Canada; Bogota, Colombia; Other, Colombia; Costa Rica; El Salvador; Paris, France; Berlin, Germany; Dusseldorf, Germany; Frankfurt, Germany; Hamburg, Germany; Munich, Germany; Guatemala; Honduras; Dublin, Ireland; Milan, Italy; Mexico City, Mexico; Monterrey, Mexico; Amsterdam, Netherlands; Managua, Nicaragua; Oslo, Norway; Panama; Singapore; Barcelona, Spain; Madrid, Spain; London, UK; Vienna, Austria; Santo Domingo, Dominican Republic; Lisbon, Portugal; Other, Spain; Copenhagen, Denmark; Barranquilla, Colombia; Zurich, Switzerland; Honolulu, Hawaii; Other, Colombia; Other, Mexico; Other, Portugal; Ecuador; Montreal, Canada; Vancouver, Canada",,1,,5,14,36,,2,1,,8,,12,4,,"1,724",178,,,3,,1,,Labor & Employment : 1724,Litigation : 178,ERISA : 36,"1,822","594,000"
